x_accel,y_accel,z_accel,x_gyro,y_gyro,z_gyro,parent,child,participant,set,ID,dataset
0.1034739105501155,0.0225609889067406,-0.0251624276465378,19.811620169456493,-31.35345613204994,-39.32868893988754,5,5,17,1,34,ourdata
0.01169718230645,0.0303833352558327,-0.0128083568653522,0.7220733513951164,-36.119468351318496,-13.667426147146562,5,5,17,1,34,ourdata
-0.0358201474649432,-0.017708879305798,-0.0618323177863957,5.596708870975441,-22.187326953099053,-14.41329443249776,5,5,17,1,34,ourdata
-0.0318347817607824,0.0133028532352341,0.0024481238216564,8.616806139595006,-12.13329663977088,-2.114478295101601,5,5,17,1,34,ourdata
-0.0367612974539138,0.0160634867055578,-0.0137154506887611,3.910961039797109,-13.503338298720164,6.574502394316184,5,5,17,1,34,ourdata
-0.0610204805041897,0.0139176269951383,-0.0059798700668522,8.532039141695988,-11.439016528146167,10.685654879159886,5,5,17,1,34,ourdata
-0.0466759409414336,-0.0122913380259553,0.0132578722993441,6.437593297495369,-1.610526702567729,16.265906641648293,5,5,17,1,34,ourdata
0.0040997236426614,-0.0113724229349453,0.0321619515990083,5.079206232221657,-0.7681324267892173,13.037896537574786,5,5,17,1,34,ourdata
-0.1511986552655252,-0.025342062274453,0.0498414854326976,-0.3649015240119534,3.012008830866474,-0.878453685017121,5,5,17,1,34,ourdata
-0.2674209184942744,-0.0559574702866589,0.0707370058054007,0.4296443232926985,-5.882930412650224,-8.126873256053564,5,5,17,1,34,ourdata
-0.1500706639701331,-0.0495672075646942,0.0478110436554303,-7.795745673508432,-11.454255280395524,-13.478723611197555,5,5,17,1,34,ourdata
-0.0711473423349664,-0.0015594837688057,0.0585814306457273,-4.005049203628538,-10.806102070569215,-3.642418047195673,5,5,17,1,34,ourdata
-0.0736443845083037,-0.0067684221516917,0.0396865656641216,-9.291001346817678,1.8976105116586728,-4.907866575621237,5,5,17,1,34,ourdata
-0.0561650125089021,0.0252648554459566,0.0194670377884065,-7.362583562798605,35.93637221167776,-2.702416880992649,5,5,17,1,34,ourdata
-0.0048699651712911,0.036594586164991,0.0121384080542518,-11.631569219692812,40.19410990309686,12.95277833985736,5,5,17,1,34,ourdata
0.0533805105307819,0.0411454620310362,-0.0518983587187146,-7.144524312989833,40.22023832113477,16.749359538053646,5,5,17,1,34,ourdata
0.1240668668488039,0.020290525078738,-0.0391306055329916,-15.586845098272269,30.308436842494302,32.8308857496597,5,5,17,1,34,ourdata
0.1977986812814569,-0.0400934098663181,-0.0446320219960801,-29.30308035593729,23.61425799931045,37.95807751887612,5,5,17,1,34,ourdata
0.2072826382348533,-0.0833378075515074,0.0433547080851568,-7.576962412433417,9.756554495942757,12.86321076542792,5,5,17,1,34,ourdata
0.1186065408673222,-0.0548612831018011,0.0548169278962431,4.814999357079813,-17.67500821055352,-24.856197540974485,5,5,17,1,34,ourdata
0.0666389221032225,0.028336718386262,0.0019933941319146,13.058407201785773,-18.02484341372495,-38.44591596107205,5,5,17,1,34,ourdata
0.1379574770770671,0.0097861335030483,0.0165875811541365,25.39371775141313,-10.34916928590463,-38.996079606789145,5,5,17,1,34,ourdata
